"","id","date","time","timezone","user_id","tweet","mentions","urls","hashtags","place","photos","hashtags.1","near","processed_tweets","tweets_tokens","triggers","triggers2","triggers3","all_triggers","LOC"
"46",1.23e+18,"09/02/2020",15:25:04,8,280435552,"So I decided to go for a half arm tattoo and finished it in one session lasting almost 8 hours give or take (cuz the artist really took this like a competition)I smell like wet dog right now wtf","[]","[]","[]","North-East Region, Singapore","[]","[]","Singapore","so i decided to go for a half arm tattoo and finished it in one session lasting almost 8 hours give or take cuz the artist really took this like a competitioni smell like wet dog right now wtf","['so', 'i', 'decided', 'to', 'go', 'for', 'a', 'half', 'arm', 'tattoo', 'and', 'finished', 'it', 'in', 'one', 'session', 'lasting', 'almost', '8', 'hours', 'give', 'or', 'take', 'cuz', 'the', 'artist', 'really', 'took', 'this', 'like', 'a', 'competition', 'i', 'smell', 'like', 'wet', 'dog', 'right', 'now', 'wtf']",NA,NA,NA,NA,NA
"47",1.23e+18,"09/02/2020",15:08:10,8,78264349,"I like the smell of Dettol #randomfactoftheday","[]","[]","['#randomfactoftheday']","Central Region, Singapore","[]","['#randomfactoftheday']","Singapore","i like the smell of dettol","['i', 'like', 'the', 'smell', 'of', 'dettol']",NA,NA,NA,NA,NA
"48",1.23e+18,"09/02/2020",13:11:16,8,2484976100,"Tnc just brought back the es x morph combo, íÁŒôŒÍŒ´ ow shit i smell champions https://twitter.com/TNCPredator/status/1226362373759328256í‰Œæí¢ŒóŒ_","[]","['https://twitter.com/TNCPredator/status/1226362373759328256']","[]","East Region, Singapore","[]","[]","Singapore","tnc just brought back the es x morph combo  ow shit i smell champions https twitter comtncpredatorstatus1226362373759328256","['tnc', 'just', 'brought', 'back', 'the', 'es', 'x', 'morph', 'combo', 'ow', 'shit', 'i', 'smell', 'champions', 'https', 'twitter', 'comtncpredatorstatus1226362373759328256']",NA,NA,NA,NA,NA
"49",1.23e+18,"08/02/2020",19:55:29,8,277998006,"I smell lots of money in dollars íÁŒôŒÍŒµ pic.twitter.com/e4YBbGnT9g","[]","[]","[]","Esplanade Outdoor Theatre","['https://pbs.twimg.com/media/EQQGo9jU4AAhHYm.jpg']","[]","Singapore","i smell lots of money in dollars  pic twitter come4ybbgnt9g","['i', 'smell', 'lots', 'of', 'money', 'in', 'dollars', 'pic', 'twitter', 'come4ybbgnt9g']",NA,NA,NA,NA,NA
"50",1.23e+18,"07/02/2020",11:49:51,8,158915682,"Im sorry but, please shower in the morning. Doesní¢ŒóŒ»t matter if you showered the night before or your bed is clean or you didní¢ŒóŒ»t perspire. Some of yí¢ŒóŒ»all smell bad in the morning. And it lasts the entire day until your next shower. ( emphasis on SOME ) not all.","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","im sorry but please shower in the morning doesnt matter if you showered the night before or your bed is clean or you didnt perspire some of yall smell bad in the morning and it lasts the entire day until your next shower  emphasis on some  not all","['im', 'sorry', 'but', 'please', 'shower', 'in', 'the', 'morning', 'doesnt', 'matter', 'if', 'you', 'showered', 'the', 'night', 'before', 'or', 'your', 'bed', 'is', 'clean', 'or', 'you', 'didnt', 'perspire', 'some', 'of', 'yall', 'smell', 'bad', 'in', 'the', 'morning', 'and', 'it', 'lasts', 'the', 'entire', 'day', 'until', 'your', 'next', 'shower', 'emphasis', 'on', 'some', 'not', 'all']",NA,NA,"yall","yall",NA
"51",1.23e+18,"07/02/2020",06:19:57,8,8.04e+17,"Why does old people smell like wet wipes???????","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","why does old people smell like wet wipes","['why', 'does', 'old', 'people', 'smell', 'like', 'wet', 'wipes']",NA,"wet","people","wet people",NA
"52",1.23e+18,"06/02/2020",20:01:41,8,198408234,"The Greg Norman: Wagyu Beef Platter with Blue Cheese.I thought it would be too strong for me í¢ŒóŒÖcause Ií¢ŒóŒ»ve tried Blue Cheese in the past. But, ití¢ŒóŒ»s so nice along with smell of medium rare level of the beef.#burgerí¢ŒóŒ_  https://www.instagram.com/p/B8OYTVwBh7g/?igshid=1hrrku66u8mghí‰Œæí¢ŒóŒ_","[]","['https://www.instagram.com/p/B8OYTVwBh7g/?igshid=1hrrku66u8mgh']","['#burger']","Central Region, Singapore","[]","['#burger']","Singapore","the greg norman wagyu beef platter with blue cheese i thought it would be too strong for me cause ive tried blue cheese in the past but its so nice along with smell of medium rare level of the beef   https www instagram compb8oytvwbh7g igshid 1hrrku66u8mgh","['the', 'greg', 'norman', 'wagyu', 'beef', 'platter', 'with', 'blue', 'cheese', 'i', 'thought', 'it', 'would', 'be', 'too', 'strong', 'for', 'me', 'cause', 'ive', 'tried', 'blue', 'cheese', 'in', 'the', 'past', 'but', 'its', 'so', 'nice', 'along', 'with', 'smell', 'of', 'medium', 'rare', 'level', 'of', 'the', 'beef', 'https', 'www', 'instagram', 'compb8oytvwbh7g', 'igshid', '1hrrku66u8mgh']","medium",NA,"with","medium  with",NA
"53",1.23e+18,"06/02/2020",12:32:20,8,291501820,"him: í¢ŒóŒìyouí¢ŒóŒ»ll have to see it in person, touch it, and smell it. just like how our parents does to select watermelon at the supermarketí¢ŒóŒùme: í¢ŒóŒìmy parents smack watermelons or buy the sliced up onesí¢ŒóŒù pic.twitter.com/jmazYM5ZXj","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","him youll have to see it in person touch it and smell it just like how our parents does to select watermelon at the supermarketme my parents smack watermelons or buy the sliced up ones pic twitter comjmazym5zxj","['him', 'youll', 'have', 'to', 'see', 'it', 'in', 'person', 'touch', 'it', 'and', 'smell', 'it', 'just', 'like', 'how', 'our', 'parents', 'does', 'to', 'select', 'watermelon', 'at', 'the', 'supermarket', 'me', 'my', 'parents', 'smack', 'watermelons', 'or', 'buy', 'the', 'sliced', 'up', 'ones', 'pic', 'twitter', 'comjmazym5zxj']",NA,NA,NA,NA,NA
"54",1.23e+18,"05/02/2020",23:17:35,8,1.02e+18,"I AM SO FUCKING IN LOVE WITH THIS SMELL I DIDNT NOTICE MY JACKET ADE","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","i am so fucking in love with this smell i didnt notice my jacket ade","['i', 'am', 'so', 'fucking', 'in', 'love', 'with', 'this', 'smell', 'i', 'didnt', 'notice', 'my', 'jacket', 'ade']",NA,NA,"this","this",NA
"55",1.22e+18,"05/02/2020",06:37:30,8,56062352,"Hmm... What's that smell, I wonder??? https://www.washingtonexaminer.com/news/buttigieg-campaign-paid-firm-that-developed-voting-app-blamed-for-iowa-caucus-delaysí‰Œæí¢ŒóŒ_","[]","['https://www.washingtonexaminer.com/news/buttigieg-campaign-paid-firm-that-developed-voting-app-blamed-for-iowa-caucus-delays']","[]","Central Region, Singapore","[]","[]","Singapore","hmm whats that smell i wonder https www washingtonexaminer comnewsbuttigieg campaign paid firm that developed voting app blamed for iowa caucus delays","['hmm', 'whats', 'that', 'smell', 'i', 'wonder', 'https', 'www', 'washingtonexaminer', 'comnewsbuttigieg', 'campaign', 'paid', 'firm', 'that', 'developed', 'voting', 'app', 'blamed', 'for', 'iowa', 'caucus', 'delays']",NA,NA,NA,NA,NA
"56",1.22e+18,"03/02/2020",01:21:19,8,27917665,"Alamak why does it smell like something is burning, now im sneezing non stop íÁŒôŒ_Œå","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","alamak why does it smell like something is burning now im sneezing non stop","['alamak', 'why', 'does', 'it', 'smell', 'like', 'something', 'is', 'burning', 'now', 'im', 'sneezing', 'non', 'stop']",NA,NA,"it","it",NA
"57",1.22e+18,"02/02/2020",19:33:38,8,1e+18,"Why do some people smell like garlic?","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","why do some people smell like garlic","['why', 'do', 'some', 'people', 'smell', 'like', 'garlic']",NA,NA,"people","people",NA
"58",1.22e+18,"02/02/2020",15:22:05,8,141941561,"I tried smelling but yeah no chocolate smellíÁŒôŒÖŒ©íÁŒôŒÖŒ©","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","i tried smelling but yeah no chocolate smell","['i', 'tried', 'smelling', 'but', 'yeah', 'no', 'chocolate', 'smell']",NA,NA,"tried","tried",NA
"59",1.22e+18,"02/02/2020",10:33:54,8,2325195296,"I cannot smell steamed white rice. Or let alone eat it.","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","i cannot smell steamed white rice or let alone eat it","['i', 'cannot', 'smell', 'steamed', 'white', 'rice', 'or', 'let', 'alone', 'eat', 'it']",NA,NA,"cannot","cannot",NA
"60",1.22e+18,"01/02/2020",23:16:20,8,1.18e+18,"hand sanitizer smell is repulsive","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","hand sanitizer smell is repulsive","['hand', 'sanitizer', 'smell', 'is', 'repulsive']",NA,NA,"sanitizer","sanitizer",NA
"61",1.22e+18,"01/02/2020",17:47:06,8,81264273,"Omg I can smell it....it smells so good. The taste pls doní¢ŒóŒ»t disappoint me.","[]","[]","[]","North-East Region, Singapore","[]","[]","Singapore","omg i can smell it it smells so good the taste pls dont disappoint me","['omg', 'i', 'can', 'smell', 'it', 'it', 'smells', 'so', 'good', 'the', 'taste', 'pls', 'dont', 'disappoint', 'me']",NA,NA,NA,NA,NA
"62",1.22e+18,"29/01/2020",16:01:33,8,75520124,"One final shower and blowdry by the petstore auntie, so that I would smell fresh and clean before Mommy & Daddy could bring me home that day! íÁŒôŒÖŒ_ @ Pet Movers  https://www.instagram.com/p/B75WdgbpgXt/?igshid=57er6tghqzwoí‰Œæí¢ŒóŒ_","[]","['https://www.instagram.com/p/B75WdgbpgXt/?igshid=57er6tghqzwo']","[]","East Region, Singapore","[]","[]","Singapore","one final shower and blowdry by the petstore auntie so that i would smell fresh and clean before mommy  daddy could bring me home that day   pet movers https www instagram compb75wdgbpgxt igshid 57er6tghqzwo","['one', 'final', 'shower', 'and', 'blowdry', 'by', 'the', 'petstore', 'auntie', 'so', 'that', 'i', 'would', 'smell', 'fresh', 'and', 'clean', 'before', 'mommy', 'daddy', 'could', 'bring', 'me', 'home', 'that', 'day', 'pet', 'movers', 'https', 'www', 'instagram', 'compb75wdgbpgxt', 'igshid', '57er6tghqzwo']",NA,NA,"would","would",NA
"63",1.22e+18,"29/01/2020",10:23:59,8,2325195296,"Too bad lah. I caní¢ŒóŒ»t stand the smell of nuts for now.","[]","[]","[]","East Region, Singapore","[]","[]","Singapore","too bad lah i cant stand the smell of nuts for now","['too', 'bad', 'lah', 'i', 'cant', 'stand', 'the', 'smell', 'of', 'nuts', 'for', 'now']",NA,NA,NA,NA,NA
"64",1.22e+18,"28/01/2020",17:48:53,8,30389476,"dem flowers yah smell like some good kush (@ Flower Dome in Singapore) https://www.swarmapp.com/c/6603Gvlay4Uí‰Œæ","[]","['https://www.swarmapp.com/c/6603Gvlay4U']","[]","Central Region, Singapore","[]","[]","Singapore","dem flowers yah smell like some good kush  flower dome in singapore https www swarmapp comc6603gvlay4u","['dem', 'flowers', 'yah', 'smell', 'like', 'some', 'good', 'kush', 'flower', 'dome', 'in', 'singapore', 'https', 'www', 'swarmapp', 'comc6603gvlay4u']",NA,"good",NA,"good",NA
"65",1.22e+18,"28/01/2020",07:49:15,8,4911279434,"what is with ******* men and not showering!!!! yall smell like shit i cant stand this","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","what is with  men and not showering yall smell like shit i cant stand this","['what', 'is', 'with', 'men', 'and', 'not', 'showering', 'yall', 'smell', 'like', 'shit', 'i', 'cant', 'stand', 'this']",NA,NA,"yall","yall",NA
"66",1.22e+18,"27/01/2020",23:33:16,8,4801158480,"i smell like weed HAHAHA JADAH  https://twitter.com/CiaraCiarawr/status/1221077417592311809í‰Œæí¢ŒóŒ_ pic.twitter.com/DDumOb9uEZ","[]","['https://twitter.com/CiaraCiarawr/status/1221077417592311809']","[]","East Region, Singapore","['https://pbs.twimg.com/media/EPTFZv6U8AAPeFV.jpg']","[]","Singapore","i smell like weed hahaha jadah https twitter comciaraciarawrstatus1221077417592311809 pic twitter comddumob9uez","['i', 'smell', 'like', 'weed', 'hahaha', 'jadah', 'https', 'twitter', 'comciaraciarawrstatus1221077417592311809', 'pic', 'twitter', 'comddumob9uez']",NA,NA,NA,NA,NA
"67",1.22e+18,"27/01/2020",17:56:54,8,1675728624,"What a fresh smell of air after rain","[]","[]","[]","Central Region, Singapore","[]","[]","Singapore","what a fresh smell of air after rain","['what', 'a', 'fresh', 'smell', 'of', 'air', 'after', 'rain']","air",NA,"fresh","air  fresh",NA
"68",1.22e+18,"27/01/2020",15:00:22,8,520183166,"I smell like this https://twitter.com/CiaraCiarawr/status/1221077417592311809í‰Œæí¢ŒóŒ_","[]","['https://twitter.com/CiaraCiarawr/status/1221077417592311809']","[]","North-East Region, Singapore","[]","[]","Singapore","i smell like this https twitter comciaraciarawrstatus1221077417592311809","['i', 'smell', 'like', 'this', 'https', 'twitter', 'comciaraciarawrstatus1221077417592311809']",NA,NA,NA,NA,NA
"69",1.22e+18,"26/01/2020",11:11:41,8,8.37e+17,"idk whether i want my room to smell like vanilla ceylon or that versace eros perfume HAHAHA","[]","[]","[]","North-East Region, Singapore","[]","[]","Singapore","idk whether i want my room to smell like vanilla ceylon or that versace eros perfume hahaha","['idk', 'whether', 'i', 'want', 'my', 'room', 'to', 'smell', 'like', 'vanilla', 'ceylon', 'or', 'that', 'versace', 'eros', 'perfume', 'hahaha']",NA,NA,NA,NA,NA
"70",1.22e+18,"25/01/2020",15:57:49,8,1717979202,"Even up till today, some Chinese people would move aside when Indians cough/ sneeze in the public. They say that we Indians smell bad which is absolutely disrespectful. But look now, karma is being served....on a plate of bat soup. íÁŒôŒïŒó","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","even up till today some chinese people would move aside when indians cough sneeze in the public they say that we indians smell bad which is absolutely disrespectful but look now karma is being served on a plate of bat soup","['even', 'up', 'till', 'today', 'some', 'chinese', 'people', 'would', 'move', 'aside', 'when', 'indians', 'cough', 'sneeze', 'in', 'the', 'public', 'they', 'say', 'that', 'we', 'indians', 'smell', 'bad', 'which', 'is', 'absolutely', 'disrespectful', 'but', 'look', 'now', 'karma', 'is', 'being', 'served', 'on', 'a', 'plate', 'of', 'bat', 'soup']",NA,NA,"indians","indians",NA
"71",1.22e+18,"25/01/2020",14:04:32,8,45576407,"I smell a Rat, and ití¢ŒóŒ»s gonna be gooddddd! // íÁŒôŒêŒ_#LoveGuessSingapore @ Singapore  https://www.instagram.com/p/B7u15HjFdyS/?igshid=1l82mddsgp0a0í‰Œæí¢ŒóŒ_","[]","['https://www.instagram.com/p/B7u15HjFdyS/?igshid=1l82mddsgp0a0']","['#loveguesssingapore']","Central Region, Singapore","[]","['#loveguesssingapore']","Singapore","i smell a rat and its gonna be gooddddd    singapore https www instagram compb7u15hjfdys igshid 1l82mddsgp0a0","['i', 'smell', 'a', 'rat', 'and', 'its', 'gonna', 'be', 'gooddddd', 'singapore', 'https', 'www', 'instagram', 'compb7u15hjfdys', 'igshid', '1l82mddsgp0a0']",NA,NA,NA,NA,NA
"72",1.22e+18,"24/01/2020",22:26:18,8,1.18e+18,"One capsule does it all. Soluball gives you an option on how you want your laundry to look and smell. #laundrycapsules #soluball #soluballlaundry #softclothes #softcleaningsolution #singaporeíÁŒôŒˆŒŸíÁŒôŒˆŒå #singaporewomen pic.twitter.com/iueKSLB4zD","[]","[]","['#laundrycapsules', '#soluball', '#soluballlaundry', '#softclothes', '#softcleaningsolution', '#singapore', '#singaporewomen']","Singapore","[]","['#laundrycapsules', '#soluball', '#soluballlaundry', '#softclothes', '#softcleaningsolution', '#singapore', '#singaporewomen']","Singapore","one capsule does it all soluball gives you an option on how you want your laundry to look and smell   pic twitter comiuekslb4zd","['one', 'capsule', 'does', 'it', 'all', 'soluball', 'gives', 'you', 'an', 'option', 'on', 'how', 'you', 'want', 'your', 'laundry', 'to', 'look', 'and', 'smell', 'pic', 'twitter', 'comiuekslb4zd']",NA,NA,NA,NA,NA
"73",1.22e+18,"24/01/2020",22:11:48,8,41060508,"Baking in process! Hehe...these #cookies just smell so good. The colors are so vivid #green! íÁŒôŒÖŒ‰ Seriously, they are really worth my effort...Ytd let my colleague tried, she like it too, not too sweet , but she saidí¢ŒóŒ_  https://www.instagram.com/p/B7tI20HnLj3/?igshid=1lshev91fox2ví‰Œæí¢ŒóŒ_","[]","['https://www.instagram.com/p/B7tI20HnLj3/?igshid=1lshev91fox2v']","['#cookies', '#green']","East Region, Singapore","[]","['#cookies', '#green']","Singapore","baking in process hehe these just smell so good the colors are so vivid  seriously they are really worth my effort ytd let my colleague tried she like it too not too sweet but she said https www instagram compb7ti20hnlj3 igshid 1lshev91fox2v","['baking', 'in', 'process', 'hehe', 'these', 'just', 'smell', 'so', 'good', 'the', 'colors', 'are', 'so', 'vivid', 'seriously', 'they', 'are', 'really', 'worth', 'my', 'effort', 'ytd', 'let', 'my', 'colleague', 'tried', 'she', 'like', 'it', 'too', 'not', 'too', 'sweet', 'but', 'she', 'said', 'https', 'www', 'instagram', 'compb7ti20hnlj3', 'igshid', '1lshev91fox2v']",NA,NA,NA,NA,NA
"74",1.22e+18,"24/01/2020",19:41:24,8,2928151286,"every time i smell my roll up lipstick i keep thinking of the time when i was younger where i used to bite my moms lipsticks íÁŒôŒ_Œ‡íÁŒôŒèŒ_í¢ŒóŒçí¢Œ»Œóí¿ŒŸŒèíÁŒôŒ_Œ‡íÁŒôŒèŒ_í¢ŒóŒçí¢Œ»Œóí¿ŒŸŒè got weird habits back then and i was pretty bored","[]","[]","[]","North Region, Singapore","[]","[]","Singapore","every time i smell my roll up lipstick i keep thinking of the time when i was younger where i used to bite my moms lipsticks  got weird habits back then and i was pretty bored","['every', 'time', 'i', 'smell', 'my', 'roll', 'up', 'lipstick', 'i', 'keep', 'thinking', 'of', 'the', 'time', 'when', 'i', 'was', 'younger', 'where', 'i', 'used', 'to', 'bite', 'my', 'moms', 'lipsticks', 'got', 'weird', 'habits', 'back', 'then', 'and', 'i', 'was', 'pretty', 'bored']",NA,NA,NA,NA,NA
"75",1.22e+18,"23/01/2020",21:43:38,8,60561095,"the smell of bakkwa is delightful","[]","[]","[]","West Region, Singapore","[]","[]","Singapore","the smell of bakkwa is delightful","['the', 'smell', 'of', 'bakkwa', 'is', 'delightful']","bakkwa",NA,NA,"bakkwa",NA
